"ID","OWNERID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","DESCRIPTION_VOD__C","PRODUCT_VOD__C","PRODUCT_VOD__R.EXTERNAL_ID_VOD__C","PRODUCT_STRATEGY_VOD__C","DISPLAY_ORDER_VOD__C","ACTIVE_VOD__C","CATEGORY_VOD__C","VEHICLE_VOD__C","CLM_ID_VOD__C","CUSTOM_REACTION_VOD__C","SLIDE_VERSION_VOD__C","LANGUAGE_VOD__C","MEDIA_FILE_CRC_VOD__C","MEDIA_FILE_NAME_VOD__C","MEDIA_FILE_SIZE_VOD__C","SEGMENT_VOD__C","DETAIL_GROUP_VOD__C","DISABLE_ACTIONS_VOD__C","EXTERNAL_ID_MRK__C"
"a0DU000000FR4vTMAT","005U0000000nwrsIAA","false","FOSAMAX - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vUMAT","005U0000000nwrsIAA","false","FOSAMAX PLUS D - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vVMAT","005U0000000nwrsIAA","false","FOSAMAX PLUS D - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vWMAT","005U0000000nwrsIAA","false","FOSAMAX PLUS D - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vXMAT","005U0000000nwrsIAA","false","FOSAMAX PLUS D - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vYMAT","005U0000000nwrsIAA","false","FOSAMAX PLUS D - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vZMAT","005U0000000nwrsIAA","false","GANIRELIX - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vaMAD","005U0000000nwrsIAA","false","GANIRELIX - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vbMAD","005U0000000nwrsIAA","false","GANIRELIX - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vcMAD","005U0000000nwrsIAA","false","GANIRELIX - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vdMAD","005U0000000nwrsIAA","false","GANIRELIX - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4veMAD","005U0000000nwrsIAA","false","GARDASIL - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vfMAD","005U0000000nwrsIAA","false","GARDASIL - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vgMAD","005U0000000nwrsIAA","false","GARDASIL - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vhMAD","005U0000000nwrsIAA","false","GARDASIL - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4viMAD","005U0000000nwrsIAA","false","GARDASIL - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vjMAD","005U0000000nwrsIAA","false","HYZAAR - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vkMAD","005U0000000nwrsIAA","false","HYZAAR - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vlMAD","005U0000000nwrsIAA","false","HYZAAR - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vmMAD","005U0000000nwrsIAA","false","HYZAAR - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vnMAD","005U0000000nwrsIAA","false","HYZAAR - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4voMAD","005U0000000nwrsIAA","false","IMPLANON - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vpMAD","005U0000000nwrsIAA","false","IMPLANON - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vqMAD","005U0000000nwrsIAA","false","IMPLANON - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vrMAD","005U0000000nwrsIAA","false","IMPLANON - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vsMAD","005U0000000nwrsIAA","false","IMPLANON - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vtMAD","005U0000000nwrsIAA","false","INTEGRILIN - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vuMAD","005U0000000nwrsIAA","false","INTEGRILIN - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vvMAD","005U0000000nwrsIAA","false","INTEGRILIN - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vwMAD","005U0000000nwrsIAA","false","INTEGRILIN - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vxMAD","005U0000000nwrsIAA","false","INTEGRILIN - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vyMAD","005U0000000nwrsIAA","false","INTRON-A - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4vzMAD","005U0000000nwrsIAA","false","INTRON-A - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w0MAD","005U0000000nwrsIAA","false","INTRON-A - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w1MAD","005U0000000nwrsIAA","false","INTRON-A - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w2MAD","005U0000000nwrsIAA","false","INTRON-A - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w3MAD","005U0000000nwrsIAA","false","INVANZ - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w4MAD","005U0000000nwrsIAA","false","INVANZ - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w5MAD","005U0000000nwrsIAA","false","INVANZ - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w6MAD","005U0000000nwrsIAA","false","INVANZ - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w7MAD","005U0000000nwrsIAA","false","INVANZ - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w8MAD","005U0000000nwrsIAA","false","ISENTRESS - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4w9MAD","005U0000000nwrsIAA","false","ISENTRESS - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wAMAT","005U0000000nwrsIAA","false","ISENTRESS - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wBMAT","005U0000000nwrsIAA","false","ISENTRESS - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wCMAT","005U0000000nwrsIAA","false","ISENTRESS - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wDMAT","005U0000000nwrsIAA","false","JANUMET - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wEMAT","005U0000000nwrsIAA","false","JANUMET - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wFMAT","005U0000000nwrsIAA","false","JANUMET - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wGMAT","005U0000000nwrsIAA","false","JANUMET - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wHMAT","005U0000000nwrsIAA","false","JANUMET - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wIMAT","005U0000000nwrsIAA","false","JANUMET XR - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wJMAT","005U0000000nwrsIAA","false","JANUMET XR - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wKMAT","005U0000000nwrsIAA","false","JANUMET XR - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wLMAT","005U0000000nwrsIAA","false","JANUMET XR - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wMMAT","005U0000000nwrsIAA","false","JANUMET XR - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wNMAT","005U0000000nwrsIAA","false","JANUVIA - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wOMAT","005U0000000nwrsIAA","false","JANUVIA - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wPMAT","005U0000000nwrsIAA","false","JANUVIA - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wQMAT","005U0000000nwrsIAA","false","JANUVIA - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wRMAT","005U0000000nwrsIAA","false","JANUVIA - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wSMAT","005U0000000nwrsIAA","false","JUVISYNC - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wTMAT","005U0000000nwrsIAA","false","JUVISYNC - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wUMAT","005U0000000nwrsIAA","false","JUVISYNC - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wVMAT","005U0000000nwrsIAA","false","JUVISYNC - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wWMAT","005U0000000nwrsIAA","false","JUVISYNC - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wXMAT","005U0000000nwrsIAA","false","LEVITRA - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wYMAT","005U0000000nwrsIAA","false","LEVITRA - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wZMAT","005U0000000nwrsIAA","false","LEVITRA - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4waMAD","005U0000000nwrsIAA","false","LEVITRA - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wbMAD","005U0000000nwrsIAA","false","LEVITRA - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wcMAD","005U0000000nwrsIAA","false","M-M-R II - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wdMAD","005U0000000nwrsIAA","false","M-M-R II - P&T Member with Manager Approval","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4weMAD","005U0000000nwrsIAA","false","M-M-R II - Reactive Call","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wfMAD","005U0000000nwrsIAA","false","M-M-R II - Resident","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4wgMAD","005U0000000nwrsIAA","false","M-M-R II - Uninvited HCP","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
"a0DU000000FR4whMAD","005U0000000nwrsIAA","false","MAXALT - Administrative Decision Makers","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","005U0000000nwrsIAA","2013-03-02T04:32:09.000Z","true","false","","","","a00U0000006cfSmIAI","TOPIC_GENERAL","","","true","","","","","","","","","","","","",""
